Fri Aug 04 02:13:26 +0000 2017	893293773865844736							
Fri Aug 04 02:13:29 +0000 2017	893293784234119168							
Fri Aug 04 02:13:29 +0000 2017	893293786142527488							
Fri Aug 04 02:13:35 +0000 2017	893293810402422785							
Fri Aug 04 02:13:38 +0000 2017	893293823249526784							
Fri Aug 04 02:13:39 +0000 2017	893293825904357377							
Fri Aug 04 02:13:40 +0000 2017	893293830631510016							
Fri Aug 04 02:13:41 +0000 2017	893293836860088320							
Fri Aug 04 02:13:42 +0000 2017	893293837598076928							
Fri Aug 04 02:13:43 +0000 2017	893293845277888514							
Fri Aug 04 02:13:44 +0000 2017	893293846771183617							
Fri Aug 04 02:13:46 +0000 2017	893293856657207296							
Fri Aug 04 02:13:49 +0000 2017	893293866933264384							
Fri Aug 04 02:13:50 +0000 2017	893293871702040576							
Fri Aug 04 02:13:50 +0000 2017	893293872369074176							
Fri Aug 04 02:13:51 +0000 2017	893293878098317312							
Fri Aug 04 02:13:52 +0000 2017	893293879197413376							
Fri Aug 04 02:13:52 +0000 2017	893293881126682624							
